dates,Direct NI,Diffuse NI,Reflected,Global NI,Direct Horiz,Diffus Horiz,Global Horiz,Top of atmosphere
2005-03-23 11:00:00,202,425,1,628,200,425,625,1360
2005-03-23 12:00:00,378,388,1,768,374,388,762,1360
2005-03-23 13:00:00,107,351,4,463,101,361,461,1267
2005-03-23 14:00:00,188,313,13,514,146,322,469,1088
2005-03-23 15:00:00,183,221,17,421,114,233,347,835
2005-03-23 16:00:00,120,108,13,241,48,120,168,525
2005-03-23 17:00:00,33,25,4,61,6,33,38,179
2005-03-23 18:00:00,0,0,0,0,0,0,0,0
2005-03-23 19:00:00,0,0,0,0,0,0,0,0
2005-03-23 20:00:00,0,0,0,0,0,0,0,0
2005-03-23 21:00:00,0,0,0,0,0,0,0,0
2005-03-23 22:00:00,0,0,0,0,0,0,0,0
2005-03-23 23:00:00,0,0,0,0,0,0,0,0
2005-03-24 00:00:00,0,0,0,0,0,0,0,0
2005-03-24 01:00:00,0,0,0,0,0,0,0,0
2005-03-24 02:00:00,0,0,0,0,0,0,0,0
2005-03-24 03:00:00,0,0,0,0,0,0,0,0
2005-03-24 04:00:00,0,0,0,0,0,0,0,0
2005-03-24 05:00:00,0,0,0,0,0,0,0,0
2005-03-24 06:00:00,129,46,7,182,24,37,62,178
2005-03-24 07:00:00,606,139,25,771,241,85,326,524
2005-03-24 08:00:00,830,166,31,1028,506,118,624,834
2005-03-24 09:00:00,707,238,21,966,556,208,765,1087
2005-03-24 10:00:00,914,176,10,1100,844,164,1008,1266
2005-03-24 11:00:00,982,148,2,1132,970,146,1116,1359
2005-03-24 12:00:00,857,205,2,1063,847,203,1049,1359
2005-03-24 13:00:00,340,323,6,670,320,326,646,1266
2005-03-24 14:00:00,178,308,13,498,137,318,455,1087
2005-03-24 15:00:00,169,219,17,405,104,232,336,834
2005-03-24 16:00:00,99,86,11,196,32,100,132,524
2005-03-24 17:00:00,216,57,8,281,41,35,75,178
2005-03-24 18:00:00,0,0,0,0,0,1,1,0
2005-03-24 19:00:00,0,0,0,0,0,0,0,0
2005-03-24 20:00:00,0,0,0,0,0,0,0,0
2005-03-24 21:00:00,0,0,0,0,0,0,0,0
2005-03-24 22:00:00,0,0,0,0,0,0,0,0
2005-03-24 23:00:00,0,0,0,0,0,0,0,0
2005-03-25 00:00:00,0,0,0,0,0,0,0,0
2005-03-25 01:00:00,0,0,0,0,0,0,0,0
2005-03-25 02:00:00,0,0,0,0,0,0,0,0
2005-03-25 03:00:00,0,0,0,0,0,0,0,0
2005-03-25 04:00:00,0,0,0,0,0,0,0,0
2005-03-25 05:00:00,0,0,0,0,0,0,0,0
2005-03-25 06:00:00,92,40,6,138,17,37,55,178
2005-03-25 07:00:00,278,138,18,434,103,121,224,524
2005-03-25 08:00:00,631,205,27,863,390,162,552,833
2005-03-25 09:00:00,769,218,21,1008,607,187,794,1086
2005-03-25 10:00:00,820,217,10,1047,754,204,958,1265
2005-03-25 11:00:00,289,407,1,698,285,407,691,1358
2005-03-25 12:00:00,392,385,1,779,387,384,771,1358
2005-03-25 13:00:00,496,333,8,837,455,323,779,1265
2005-03-25 14:00:00,468,280,17,765,378,267,645,1086
2005-03-25 15:00:00,489,226,25,739,285,195,480,833
2005-03-25 16:00:00,605,143,25,774,238,87,325,524
2005-03-25 17:00:00,169,52,7,229,32,36,68,178
2005-03-25 18:00:00,0,0,0,0,0,0,0,0
2005-03-25 19:00:00,0,0,0,0,0,0,0,0
2005-03-25 20:00:00,0,0,0,0,0,0,0,0
2005-03-25 21:00:00,0,0,0,0,0,0,0,0
2005-03-25 22:00:00,0,0,0,0,0,0,0,0
2005-03-25 23:00:00,0,0,0,0,0,0,0,0
2005-03-26 00:00:00,0,0,0,0,0,0,0,0
2005-03-26 01:00:00,0,0,0,0,0,0,0,0
2005-03-26 02:00:00,0,0,0,0,0,0,0,0
2005-03-26 03:00:00,0,0,0,0,0,0,0,0
2005-03-26 04:00:00,0,0,0,0,0,0,0,0
2005-03-26 05:00:00,0,0,0,0,0,0,0,0
2005-03-26 06:00:00,25,21,4,50,4,30,34,178
2005-03-26 07:00:00,69,89,11,168,27,110,137,523
2005-03-26 08:00:00,271,230,20,521,170,227,397,833
2005-03-26 09:00:00,739,224,21,984,588,194,782,1085
2005-03-26 10:00:00,836,210,10,1056,769,197,966,1264
2005-03-26 11:00:00,859,204,2,1064,848,202,1049,1356
2005-03-26 12:00:00,898,186,2,1086,887,184,1071,1356
2005-03-26 13:00:00,873,195,10,1078,803,183,985,1264
2005-03-26 14:00:00,824,198,22,1044,652,168,820,1085
2005-03-26 15:00:00,685,204,29,917,413,155,568,833
2005-03-26 16:00:00,564,149,24,738,218,94,312,523
2005-03-26 17:00:00,225,58,8,291,42,34,77,178
2005-03-26 18:00:00,0,0,0,0,0,1,1,0
2005-03-26 19:00:00,0,0,0,0,0,0,0,0
2005-03-26 20:00:00,0,0,0,0,0,0,0,0
2005-03-26 21:00:00,0,0,0,0,0,0,0,0
2005-03-26 22:00:00,0,0,0,0,0,0,0,0
2005-03-26 23:00:00,0,0,0,0,0,0,0,0
2005-03-27 00:00:00,0,0,0,0,0,0,0,0
2005-03-27 01:00:00,0,0,0,0,0,0,0,0
2005-03-27 02:00:00,0,0,0,0,0,0,0,0
2005-03-27 03:00:00,0,0,0,0,0,0,0,0
2005-03-27 04:00:00,0,0,0,0,0,0,0,0
2005-03-27 05:00:00,0,0,0,0,0,0,0,0
2005-03-27 06:00:00,142,48,7,198,27,37,64,178
2005-03-27 07:00:00,414,154,21,589,158,113,271,523
2005-03-27 08:00:00,351,239,22,612,214,221,435,832
2005-03-27 09:00:00,756,219,21,996,600,189,789,1084
2005-03-27 10:00:00,601,296,9,905,547,285,832,1263
2005-03-27 11:00:00,261,417,1,680,258,418,676,1355
2005-03-27 12:00:00,321,404,1,727,317,404,721,1355
2005-03-27 13:00:00,468,339,8,816,427,331,758,1263
2005-03-27 14:00:00,510,288,18,816,405,266,671,1084
2005-03-27 15:00:00,607,218,27,852,365,173,537,832
2005-03-27 16:00:00,497,150,23,670,184,104,288,523
2005-03-27 17:00:00,216,57,8,281,41,35,75,178
2005-03-27 18:00:00,0,0,0,0,0,1,1,0
2005-03-27 19:00:00,0,0,0,0,0,0,0,0
2005-03-27 20:00:00,0,0,0,0,0,0,0,0
2005-03-27 21:00:00,0,0,0,0,0,0,0,0
2005-03-27 22:00:00,0,0,0,0,0,0,0,0
2005-03-27 23:00:00,0,0,0,0,0,0,0,0
2005-03-28 00:00:00,0,0,0,0,0,0,0,0
2005-03-28 01:00:00,0,0,0,0,0,0,0,0
2005-03-28 02:00:00,0,0,0,0,0,0,0,0
2005-03-28 03:00:00,0,0,0,0,0,0,0,0
2005-03-28 04:00:00,0,0,0,0,0,0,0,0
2005-03-28 05:00:00,0,0,0,0,0,0,0,0
2005-03-28 06:00:00,8,11,2,21,1,18,19,177
2005-03-28 07:00:00,25,61,7,93,10,82,92,522
2005-03-28 08:00:00,43,153,10,207,27,181,208,831
2005-03-28 09:00:00,58,258,9,325,45,281,327,1083
2005-03-28 10:00:00,69,337,4,409,64,347,411,1261
2005-03-28 11:00:00,258,392,1,651,256,393,649,1354
2005-03-28 12:00:00,684,277,2,963,674,275,948,1354
2005-03-28 13:00:00,779,229,10,1018,718,217,935,1261
2005-03-28 14:00:00,909,168,23,1100,715,141,856,1083
2005-03-28 15:00:00,736,182,29,948,454,136,590,831
2005-03-28 16:00:00,577,147,25,749,222,92,314,522
2005-03-28 17:00:00,124,45,6,175,23,37,60,177
2005-03-28 18:00:00,0,0,0,0,0,0,0,0
2005-03-28 19:00:00,0,0,0,0,0,0,0,0
2005-03-28 20:00:00,0,0,0,0,0,0,0,0
2005-03-28 21:00:00,0,0,0,0,0,0,0,0
2005-03-28 22:00:00,0,0,0,0,0,0,0,0
2005-03-28 23:00:00,0,0,0,0,0,0,0,0
2005-03-29 00:00:00,0,0,0,0,0,0,0,0
2005-03-29 01:00:00,0,0,0,0,0,0,0,0
2005-03-29 02:00:00,0,0,0,0,0,0,0,0
2005-03-29 03:00:00,0,0,0,0,0,0,0,0
2005-03-29 04:00:00,0,0,0,0,0,0,0,0
2005-03-29 05:00:00,0,0,0,0,0,0,0,0
2005-03-29 06:00:00,117,43,6,167,23,37,59,177
2005-03-29 07:00:00,659,137,26,822,258,79,337,521
2005-03-29 08:00:00,618,213,28,858,365,171,535,830
2005-03-29 09:00:00,722,221,21,964,578,196,773,1082
2005-03-29 10:00:00,1042,121,11,1174,957,112,1069,1260
2005-03-29 11:00:00,987,144,2,1133,972,142,1114,1352
2005-03-29 12:00:00,812,222,2,1037,801,220,1021,1352
2005-03-29 13:00:00,551,314,9,873,505,303,808,1260
2005-03-29 14:00:00,738,220,21,979,587,192,780,1082
2005-03-29 15:00:00,624,209,28,861,376,166,543,830
2005-03-29 16:00:00,541,151,24,716,200,100,300,521
2005-03-29 17:00:00,225,57,8,291,42,34,76,177
2005-03-29 18:00:00,0,0,0,0,0,1,1,0
2005-03-29 19:00:00,0,0,0,0,0,0,0,0
2005-03-29 20:00:00,0,0,0,0,0,0,0,0
2005-03-29 21:00:00,0,0,0,0,0,0,0,0
2005-03-29 22:00:00,0,0,0,0,0,0,0,0
2005-03-29 23:00:00,0,0,0,0,0,0,0,0
2005-03-30 00:00:00,0,0,0,0,0,0,0,0
2005-03-30 01:00:00,0,0,0,0,0,0,0,0
2005-03-30 02:00:00,0,0,0,0,0,0,0,0
2005-03-30 03:00:00,0,0,0,0,0,0,0,0
2005-03-30 04:00:00,0,0,0,0,0,0,0,0
2005-03-30 05:00:00,0,0,0,0,0,0,0,0
2005-03-30 06:00:00,11,14,3,28,2,22,24,177
2005-03-30 07:00:00,33,69,8,110,13,92,105,521
2005-03-30 08:00:00,89,189,14,291,55,216,270,829
2005-03-30 09:00:00,386,288,16,689,313,282,595,1081
2005-03-30 10:00:00,397,357,8,762,362,350,712,1259
2005-03-30 11:00:00,248,417,1,666,244,417,661,1351
2005-03-30 12:00:00,372,388,2,762,367,387,754,1351
2005-03-30 13:00:00,505,325,9,839,459,316,774,1259
2005-03-30 14:00:00,740,224,21,985,582,195,777,1081
2005-03-30 15:00:00,854,159,32,1045,519,111,629,829
2005-03-30 16:00:00,676,137,27,840,263,77,340,521
2005-03-30 17:00:00,216,57,8,280,40,34,75,177
2005-03-30 18:00:00,0,0,0,0,0,1,1,0
2005-03-30 19:00:00,0,0,0,0,0,0,0,0
2005-03-30 20:00:00,0,0,0,0,0,0,0,0
2005-03-30 21:00:00,0,0,0,0,0,0,0,0
2005-03-30 22:00:00,0,0,0,0,0,0,0,0
2005-03-30 23:00:00,0,0,0,0,0,0,0,0
2005-03-31 00:00:00,0,0,0,0,0,0,0,0
2005-03-31 01:00:00,0,0,0,0,0,0,0,0
2005-03-31 02:00:00,0,0,0,0,0,0,0,0
2005-03-31 03:00:00,0,0,0,0,0,0,0,0
2005-03-31 04:00:00,0,0,0,0,0,0,0,0
2005-03-31 05:00:00,0,1,0,1,0,1,1,0
2005-03-31 06:00:00,210,57,8,275,38,35,73,176
2005-03-31 07:00:00,615,139,25,779,242,83,325,520
2005-03-31 08:00:00,580,220,27,826,343,178,521,828
2005-03-31 09:00:00,258,317,14,589,200,318,518,1079
2005-03-31 10:00:00,172,375,6,552,159,382,541,1257
2005-03-31 11:00:00,509,341,2,851,502,340,841,1349
2005-03-31 12:00:00,768,238,2,1007,754,236,989,1349
2005-03-31 13:00:00,962,153,11,1127,886,142,1028,1257
2005-03-31 14:00:00,786,211,22,1018,616,180,796,1079
2005-03-31 15:00:00,831,166,31,1028,503,117,620,828
2005-03-31 16:00:00,651,140,26,816,253,80,333,520
2005-03-31 17:00:00,220,57,8,285,41,34,75,176
2005-03-31 18:00:00,0,0,0,0,0,1,1,0
2005-03-31 19:00:00,0,0,0,0,0,0,0,0
2005-03-31 20:00:00,0,0,0,0,0,0,0,0
2005-03-31 21:00:00,0,0,0,0,0,0,0,0
2005-03-31 22:00:00,0,0,0,0,0,0,0,0
2005-03-31 23:00:00,0,0,0,0,0,0,0,0
2005-04-01 00:00:00,0,0,0,0,0,0,0,0
2005-04-01 01:00:00,0,0,0,0,0,0,0,0
2005-04-01 02:00:00,0,0,0,0,0,0,0,0
2005-04-01 03:00:00,0,0,0,0,0,0,0,0
2005-04-01 04:00:00,0,0,0,0,0,0,0,0
2005-04-01 05:00:00,0,1,0,1,0,1,1,0
2005-04-01 06:00:00,223,57,8,288,42,34,76,176
2005-04-01 07:00:00,677,139,27,842,260,78,338,519
2005-04-01 08:00:00,811,170,31,1013,492,121,613,827
2005-04-01 09:00:00,978,140,24,1142,772,115,886,1078
2005-04-01 10:00:00,1046,118,11,1176,960,109,1069,1256
2005-04-01 11:00:00,1062,107,2,1172,1045,106,1151,1348
2005-04-01 12:00:00,1058,109,2,1170,1041,108,1149,1348
2005-04-01 13:00:00,1016,131,11,1159,932,121,1054,1256
2005-04-01 14:00:00,921,161,23,1105,728,133,861,1078
2005-04-01 15:00:00,814,170,31,1014,493,120,613,827
2005-04-01 16:00:00,662,138,26,827,257,79,335,519
2005-04-01 17:00:00,220,57,8,285,41,34,75,176
2005-04-01 18:00:00,0,0,0,0,0,1,1,0
2005-04-01 19:00:00,0,0,0,0,0,0,0,0
2005-04-01 20:00:00,0,0,0,0,0,0,0,0
2005-04-01 21:00:00,0,0,0,0,0,0,0,0
2005-04-01 22:00:00,0,0,0,0,0,0,0,0
2005-04-01 23:00:00,0,0,0,0,0,0,0,0
2005-04-02 00:00:00,0,0,0,0,0,0,0,0
2005-04-02 01:00:00,0,0,0,0,0,0,0,0
2005-04-02 02:00:00,0,0,0,0,0,0,0,0
2005-04-02 03:00:00,0,0,0,0,0,0,0,0
2005-04-02 04:00:00,0,0,0,0,0,0,0,0
2005-04-02 05:00:00,0,0,0,0,0,0,0,0
2005-04-02 06:00:00,203,55,8,266,38,35,73,176
2005-04-02 07:00:00,698,132,27,857,271,73,344,518
2005-04-02 08:00:00,894,146,33,1072,541,100,641,826
2005-04-02 09:00:00,941,155,24,1120,740,128,867,1077
2005-04-02 10:00:00,955,158,11,1124,875,147,1021,1254
2005-04-02 11:00:00,964,154,2,1120,948,151,1099,1346
2005-04-02 12:00:00,1018,129,2,1149,1001,127,1127,1346
2005-04-02 13:00:00,1031,125,11,1167,945,115,1060,1254
2005-04-02 14:00:00,913,164,23,1100,720,136,856,1077
2005-04-02 15:00:00,758,184,30,972,459,134,593,826
2005-04-02 16:00:00,510,147,23,681,200,97,298,518
2005-04-02 17:00:00,124,45,6,176,23,37,60,176
2005-04-02 18:00:00,0,0,0,0,0,0,0,0
2005-04-02 19:00:00,0,0,0,0,0,0,0,0
2005-04-02 20:00:00,0,0,0,0,0,0,0,0
2005-04-02 21:00:00,0,0,0,0,0,0,0,0
2005-04-02 22:00:00,0,0,0,0,0,0,0,0
2005-04-02 23:00:00,0,0,0,0,0,0,0,0
2005-04-03 00:00:00,0,0,0,0,0,0,0,0
2005-04-03 01:00:00,0,0,0,0,0,0,0,0
2005-04-03 02:00:00,0,0,0,0,0,0,0,0
2005-04-03 03:00:00,0,0,0,0,0,0,0,0
2005-04-03 04:00:00,0,0,0,0,0,0,0,0
2005-04-03 05:00:00,0,1,0,1,0,1,1,0
2005-04-03 06:00:00,216,56,8,281,41,34,75,175
2005-04-03 07:00:00,660,140,26,826,253,80,333,518
2005-04-03 08:00:00,811,170,31,1012,491,120,611,825
2005-04-03 09:00:00,976,140,24,1140,769,114,884,1075
2005-04-03 10:00:00,1052,115,12,1179,963,106,1070,1253
2005-04-03 11:00:00,1079,99,3,1180,1061,97,1157,1344
2005-04-03 12:00:00,1017,128,3,1147,1000,125,1125,1344
2005-04-03 13:00:00,941,164,11,1116,861,152,1013,1253
2005-04-03 14:00:00,590,257,19,867,471,235,706,1075
2005-04-03 15:00:00,771,180,30,981,466,131,596,825
2005-04-03 16:00:00,427,149,21,597,166,107,273,518
2005-04-03 17:00:00,126,46,7,179,24,37,60,175
2005-04-03 18:00:00,0,0,0,0,0,0,0,0
2005-04-03 19:00:00,0,0,0,0,0,0,0,0
2005-04-03 20:00:00,0,0,0,0,0,0,0,0
2005-04-03 21:00:00,0,0,0,0,0,0,0,0
2005-04-03 22:00:00,0,0,0,0,0,0,0,0
2005-04-03 23:00:00,0,0,0,0,0,0,0,0
2005-04-04 00:00:00,0,0,0,0,0,0,0,0
2005-04-04 01:00:00,0,0,0,0,0,0,0,0
2005-04-04 02:00:00,0,0,0,0,0,0,0,0
2005-04-04 03:00:00,0,0,0,0,0,0,0,0
2005-04-04 04:00:00,0,0,0,0,0,0,0,0
2005-04-04 05:00:00,0,0,0,0,0,0,0,0
2005-04-04 06:00:00,208,56,8,272,39,35,73,175
2005-04-04 07:00:00,655,139,26,821,252,80,332,517
2005-04-04 08:00:00,662,206,28,896,397,158,554,824
2005-04-04 09:00:00,762,215,22,998,601,184,785,1074
2005-04-04 10:00:00,746,243,10,999,682,229,911,1251
2005-04-04 11:00:00,694,272,2,968,681,269,950,1342
2005-04-04 12:00:00,394,378,2,774,387,377,764,1342
2005-04-04 13:00:00,146,368,6,519,132,375,506,1251
2005-04-04 14:00:00,530,284,19,833,414,259,673,1074
2005-04-04 15:00:00,580,217,27,824,353,174,526,824
2005-04-04 16:00:00,215,127,16,359,86,121,207,517
2005-04-04 17:00:00,48,29,5,81,9,34,43,175
2005-04-04 18:00:00,0,0,0,0,0,0,0,0
2005-04-04 19:00:00,0,0,0,0,0,0,0,0
2005-04-04 20:00:00,0,0,0,0,0,0,0,0
2005-04-04 21:00:00,0,0,0,0,0,0,0,0
2005-04-04 22:00:00,0,0,0,0,0,0,0,0
2005-04-04 23:00:00,0,0,0,0,0,0,0,0
2005-04-05 00:00:00,0,0,0,0,0,0,0,0
2005-04-05 01:00:00,0,0,0,0,0,0,0,0
2005-04-05 02:00:00,0,0,0,0,0,0,0,0
2005-04-05 03:00:00,0,0,0,0,0,0,0,0
2005-04-05 04:00:00,0,0,0,0,0,0,0,0
2005-04-05 05:00:00,0,0,0,0,0,0,0,0
2005-04-05 06:00:00,20,17,3,40,4,24,28,175
2005-04-05 07:00:00,551,146,24,721,214,92,306,516
2005-04-05 08:00:00,747,180,30,957,457,132,589,822
2005-04-05 09:00:00,710,232,21,963,550,203,753,1072
2005-04-05 10:00:00,676,259,9,944,623,248,872,1249
2005-04-05 11:00:00,908,179,3,1089,891,176,1067,1341
2005-04-05 12:00:00,891,186,3,1079,875,183,1058,1341
2005-04-05 13:00:00,754,238,10,1002,686,226,911,1249
2005-04-05 14:00:00,910,164,23,1098,715,136,851,1072
2005-04-05 15:00:00,820,165,31,1016,497,117,613,822
2005-04-05 16:00:00,604,143,25,772,234,86,319,516
2005-04-05 17:00:00,208,56,8,272,39,34,73,175
2005-04-05 18:00:00,0,0,0,0,0,0,0,0
2005-04-05 19:00:00,0,0,0,0,0,0,0,0
2005-04-05 20:00:00,0,0,0,0,0,0,0,0
2005-04-05 21:00:00,0,0,0,0,0,0,0,0
2005-04-05 22:00:00,0,0,0,0,0,0,0,0
2005-04-05 23:00:00,0,0,0,0,0,0,0,0
2005-04-06 00:00:00,0,0,0,0,0,0,0,0
2005-04-06 01:00:00,0,0,0,0,0,0,0,0
2005-04-06 02:00:00,0,0,0,0,0,0,0,0
2005-04-06 03:00:00,0,0,0,0,0,0,0,0
2005-04-06 04:00:00,0,0,0,0,0,0,0,0
2005-04-06 05:00:00,0,0,0,0,0,0,0,0
2005-04-06 06:00:00,9,13,2,25,2,20,22,174
2005-04-06 07:00:00,30,65,8,103,12,87,99,515
2005-04-06 08:00:00,45,153,11,208,27,182,209,821
2005-04-06 09:00:00,54,251,9,313,43,274,316,1071
2005-04-06 10:00:00,71,336,5,412,65,347,412,1247
2005-04-06 11:00:00,145,407,1,553,142,409,551,1339
2005-04-06 12:00:00,371,385,2,758,364,384,747,1339
2005-04-06 13:00:00,189,379,6,574,173,384,557,1247
2005-04-06 14:00:00,488,288,18,794,376,268,643,1071
2005-04-06 15:00:00,535,212,25,772,332,177,509,821
2005-04-06 16:00:00,616,143,25,784,234,86,319,515
2005-04-06 17:00:00,200,55,8,263,37,35,72,174
2005-04-06 18:00:00,0,0,0,0,0,0,0,0
2005-04-06 19:00:00,0,0,0,0,0,0,0,0
2005-04-06 20:00:00,0,0,0,0,0,0,0,0
2005-04-06 21:00:00,0,0,0,0,0,0,0,0
2005-04-06 22:00:00,0,0,0,0,0,0,0,0
2005-04-06 23:00:00,0,0,0,0,0,0,0,0
2005-04-07 00:00:00,0,0,0,0,0,0,0,0
2005-04-07 01:00:00,0,0,0,0,0,0,0,0
2005-04-07 02:00:00,0,0,0,0,0,0,0,0
2005-04-07 03:00:00,0,0,0,0,0,0,0,0
2005-04-07 04:00:00,0,0,0,0,0,0,0,0
2005-04-07 05:00:00,0,0,0,0,0,0,0,0
2005-04-07 06:00:00,34,24,4,63,6,32,38,174
2005-04-07 07:00:00,360,143,20,522,141,111,252,515
2005-04-07 08:00:00,239,225,19,482,148,227,374,820
2005-04-07 09:00:00,552,271,19,842,437,247,684,1069
2005-04-07 10:00:00,792,223,11,1026,720,210,930,1246
2005-04-07 11:00:00,834,209,3,1046,818,206,1024,1337
2005-04-07 12:00:00,1004,134,3,1140,984,131,1115,1337
2005-04-07 13:00:00,600,275,9,884,555,268,823,1246
2005-04-07 14:00:00,471,295,18,784,367,274,641,1069
2005-04-07 15:00:00,322,183,19,523,209,177,385,820
2005-04-07 16:00:00,181,98,13,291,57,97,154,515
2005-04-07 17:00:00,203,56,8,267,38,34,72,174
2005-04-07 18:00:00,0,0,0,0,0,0,0,0
2005-04-07 19:00:00,0,0,0,0,0,0,0,0
2005-04-07 20:00:00,0,0,0,0,0,0,0,0
2005-04-07 21:00:00,0,0,0,0,0,0,0,0
2005-04-07 22:00:00,0,0,0,0,0,0,0,0
2005-04-07 23:00:00,0,0,0,0,0,0,0,0
2005-04-08 00:00:00,0,0,0,0,0,0,0,0
2005-04-08 01:00:00,0,0,0,0,0,0,0,0
2005-04-08 02:00:00,0,0,0,0,0,0,0,0
2005-04-08 03:00:00,0,0,0,0,0,0,0,0
2005-04-08 04:00:00,0,0,0,0,0,0,0,0
2005-04-08 05:00:00,0,0,0,0,0,0,0,0
2005-04-08 06:00:00,141,48,7,196,26,36,62,174
2005-04-08 07:00:00,583,142,25,750,227,86,313,514
2005-04-08 08:00:00,852,157,32,1040,513,109,622,819
2005-04-08 09:00:00,917,160,24,1101,720,132,852,1068
2005-04-08 10:00:00,815,214,11,1040,740,201,941,1244
2005-04-08 11:00:00,716,260,3,978,701,256,957,1335
2005-04-08 12:00:00,966,151,3,1120,945,148,1094,1335
2005-04-08 13:00:00,782,224,10,1016,716,210,926,1244
2005-04-08 14:00:00,426,285,17,727,340,274,614,1068
2005-04-08 15:00:00,677,196,29,901,409,150,558,819
2005-04-08 16:00:00,600,143,25,768,230,86,316,514
2005-04-08 17:00:00,208,56,8,272,39,34,73,174
2005-04-08 18:00:00,0,0,0,0,0,0,0,0
2005-04-08 19:00:00,0,0,0,0,0,0,0,0
2005-04-08 20:00:00,0,0,0,0,0,0,0,0
2005-04-08 21:00:00,0,0,0,0,0,0,0,0
2005-04-08 22:00:00,0,0,0,0,0,0,0,0
2005-04-08 23:00:00,0,0,0,0,0,0,0,0
2005-04-09 00:00:00,0,0,0,0,0,0,0,0
2005-04-09 01:00:00,0,0,0,0,0,0,0,0
2005-04-09 02:00:00,0,0,0,0,0,0,0,0
2005-04-09 03:00:00,0,0,0,0,0,0,0,0
2005-04-09 04:00:00,0,0,0,0,0,0,0,0
2005-04-09 05:00:00,0,0,0,0,0,0,0,0
2005-04-09 06:00:00,206,56,8,270,38,34,72,173
2005-04-09 07:00:00,658,135,26,819,254,77,331,513
2005-04-09 08:00:00,644,208,28,880,384,160,543,817
2005-04-09 09:00:00,430,301,17,749,336,283,619,1066
2005-04-09 10:00:00,289,374,7,671,263,373,637,1242
2005-04-09 11:00:00,180,413,2,595,176,415,590,1333
2005-04-09 12:00:00,260,406,2,668,253,406,659,1333
2005-04-09 13:00:00,601,291,9,901,548,279,827,1242
2005-04-09 14:00:00,692,235,21,948,539,206,745,1066
2005-04-09 15:00:00,865,152,32,1049,521,105,626,817
2005-04-09 16:00:00,617,138,25,780,240,82,321,513
2005-04-09 17:00:00,212,57,8,277,39,34,73,173
2005-04-09 18:00:00,0,0,0,0,0,0,0,0
2005-04-09 19:00:00,0,0,0,0,0,0,0,0
2005-04-09 20:00:00,0,0,0,0,0,0,0,0
2005-04-09 21:00:00,0,0,0,0,0,0,0,0
2005-04-09 22:00:00,0,0,0,0,0,0,0,0
2005-04-09 23:00:00,0,0,0,0,0,0,0,0
2005-04-10 00:00:00,0,0,0,0,0,0,0,0
2005-04-10 01:00:00,0,0,0,0,0,0,0,0
2005-04-10 02:00:00,0,0,0,0,0,0,0,0
2005-04-10 03:00:00,0,0,0,0,0,0,0,0
2005-04-10 04:00:00,0,0,0,0,0,0,0,0
2005-04-10 05:00:00,0,0,0,0,0,0,0,0
2005-04-10 06:00:00,204,56,8,267,38,34,72,173
2005-04-10 07:00:00,622,139,25,786,240,81,321,512
2005-04-10 08:00:00,807,168,31,1007,486,119,604,816
2005-04-10 09:00:00,938,151,24,1114,736,124,859,1064
2005-04-10 10:00:00,851,198,11,1060,774,185,958,1240
2005-04-10 11:00:00,1009,131,3,1143,986,128,1113,1331
2005-04-10 12:00:00,865,196,3,1064,846,192,1038,1331
2005-04-10 13:00:00,609,281,9,899,559,271,830,1240
2005-04-10 14:00:00,638,251,20,909,498,222,720,1064
2005-04-10 15:00:00,808,168,31,1007,486,119,604,816
2005-04-10 16:00:00,621,141,25,787,239,82,321,512
2005-04-10 17:00:00,189,54,8,251,35,35,70,173
2005-04-10 18:00:00,0,0,0,0,0,0,0,0
2005-04-10 19:00:00,0,0,0,0,0,0,0,0
2005-04-10 20:00:00,0,0,0,0,0,0,0,0
2005-04-10 21:00:00,0,0,0,0,0,0,0,0
2005-04-10 22:00:00,0,0,0,0,0,0,0,0
2005-04-10 23:00:00,0,0,0,0,0,0,0,0
2005-04-11 00:00:00,0,0,0,0,0,0,0,0
2005-04-11 01:00:00,0,0,0,0,0,0,0,0
2005-04-11 02:00:00,0,0,0,0,0,0,0,0
2005-04-11 03:00:00,0,0,0,0,0,0,0,0
2005-04-11 04:00:00,0,0,0,0,0,0,0,0
2005-04-11 05:00:00,0,0,0,0,0,0,0,0
2005-04-11 06:00:00,11,14,3,27,2,21,23,172
2005-04-11 07:00:00,45,74,9,127,17,95,112,511
2005-04-11 08:00:00,62,166,12,240,38,195,232,815
2005-04-11 09:00:00,236,301,14,550,189,307,496,1063
2005-04-11 10:00:00,258,374,7,639,233,375,608,1238
2005-04-11 11:00:00,750,242,3,995,733,239,971,1329
2005-04-11 12:00:00,598,302,3,903,582,299,881,1329
2005-04-11 13:00:00,978,146,12,1136,888,134,1022,1238
2005-04-11 14:00:00,947,148,24,1119,741,121,862,1063
2005-04-11 15:00:00,798,169,31,999,481,120,601,815
2005-04-11 16:00:00,588,143,25,755,226,86,312,511
2005-04-11 17:00:00,179,53,7,240,33,35,68,172
2005-04-11 18:00:00,0,0,0,0,0,0,0,0
2005-04-11 19:00:00,0,0,0,0,0,0,0,0
2005-04-11 20:00:00,0,0,0,0,0,0,0,0
2005-04-11 21:00:00,0,0,0,0,0,0,0,0
2005-04-11 22:00:00,0,0,0,0,0,0,0,0
2005-04-11 23:00:00,0,0,0,0,0,0,0,0
2005-04-12 00:00:00,0,0,0,0,0,0,0,0
2005-04-12 01:00:00,0,0,0,0,0,0,0,0
2005-04-12 02:00:00,0,0,0,0,0,0,0,0
